IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.245.115.6,2087,2087,true,SIN,Asia Pacific,Singapore,75,2.60
8.219.194.170,2096,2096,true,SIN,Asia Pacific,Singapore,103,2.60
8.219.0.162,8080,8080,false,SIN,Asia Pacific,Singapore,10,2.60
8.219.114.201,8080,8080,false,SIN,Asia Pacific,Singapore,11,2.59
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,69,2.58
8.219.188.162,80,80,false,SIN,Asia Pacific,Singapore,264,2.58
47.245.86.230,2087,2087,true,SIN,Asia Pacific,Singapore,65,2.58
8.219.140.229,2083,2083,true,SIN,Asia Pacific,Singapore,51,2.58
47.74.45.143,2095,2095,false,NRT,Asia Pacific,Tokyo,84,2.58
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,2.57
8.219.3.53,2082,2082,false,SIN,Asia Pacific,Singapore,60,2.57
47.245.115.6,2053,2053,true,SIN,Asia Pacific,Singapore,35,2.55
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,2.55
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,116,2.55
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,47,2.54
47.242.202.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,2.54
8.219.101.72,2053,2053,true,SIN,Asia Pacific,Singapore,90,2.53
47.76.94.15,2086,2086,false,HKG,Asia Pacific,Hong Kong,133,2.52
8.219.178.101,80,80,false,SIN,Asia Pacific,Singapore,29,2.52
8.219.66.156,2052,2052,false,NRT,Asia Pacific,Tokyo,93,2.51
8.222.252.150,2087,2087,true,SIN,Asia Pacific,Singapore,74,2.51
8.222.136.247,2087,2087,true,SIN,Asia Pacific,Singapore,76,2.51
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,106,2.51
8.217.164.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,2.50
8.219.241.189,2082,2082,false,SIN,Asia Pacific,Singapore,29,2.50
47.243.203.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,92,2.50
47.91.31.231,2095,2095,false,NRT,Asia Pacific,Tokyo,74,2.49
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,2.49
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,2.49
8.219.228.157,2087,2087,true,SIN,Asia Pacific,Singapore,35,2.49
47.74.7.51,2083,2083,true,NRT,Asia Pacific,Tokyo,157,2.49
8.218.22.210,80,80,false,HKG,Asia Pacific,Hong Kong,36,2.49
47.245.105.224,2083,2083,true,SIN,Asia Pacific,Singapore,51,2.48
47.245.108.213,8080,8080,false,SIN,Asia Pacific,Singapore,70,2.48
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,2.48
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,2.47
8.210.21.65,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,2.47
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,54,2.47
47.74.43.171,2082,2082,false,NRT,Asia Pacific,Tokyo,78,2.47
8.217.193.25,80,80,false,HKG,Asia Pacific,Hong Kong,44,2.47
47.254.66.75,80,443,true,SJC,North America,San Jose,171,2.47
8.210.3.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,2.45
47.243.70.197,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,2.45
47.236.166.131,8880,8880,false,SIN,Asia Pacific,Singapore,38,2.44
47.243.86.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,2.44
8.219.103.65,8080,8080,false,SIN,Asia Pacific,Singapore,41,2.43
8.219.222.8,2095,2095,false,SIN,Asia Pacific,Singapore,20,2.42
47.245.115.6,2096,2096,true,SIN,Asia Pacific,Singapore,32,2.42
47.245.93.74,2083,2083,true,SIN,Asia Pacific,Singapore,37,2.41
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,34,2.41
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,2.41
8.219.100.168,8880,8880,false,SIN,Asia Pacific,Singapore,12,2.41
47.245.107.174,2052,2052,false,SIN,Asia Pacific,Singapore,5,2.40
47.245.84.124,8443,8443,true,SIN,Asia Pacific,Singapore,47,2.40
8.222.210.182,2096,2096,true,SIN,Asia Pacific,Singapore,69,2.40
8.217.221.165,8880,8880,false,HKG,Asia Pacific,Hong Kong,72,2.40
8.219.199.220,443,443,true,SIN,Asia Pacific,Singapore,80,2.40
8.218.85.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,2.40
8.210.156.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,2.39
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,112,2.39
8.217.147.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,2.38
8.219.198.139,2053,2053,true,SIN,Asia Pacific,Singapore,88,2.38
8.219.122.96,2082,2082,false,SIN,Asia Pacific,Singapore,10,2.38
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,79,2.38
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,27,2.38
47.245.108.213,2053,2053,true,SIN,Asia Pacific,Singapore,67,2.38
8.218.52.115,80,80,false,HKG,Asia Pacific,Hong Kong,66,2.38
8.219.157.97,8880,8880,false,SIN,Asia Pacific,Singapore,28,2.37
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,2.37
8.219.1.92,80,80,false,SIN,Asia Pacific,Singapore,5,2.37
47.76.37.57,80,80,false,HKG,Asia Pacific,Hong Kong,77,2.37
8.219.140.63,8080,8080,false,SIN,Asia Pacific,Singapore,13,2.36
8.217.167.88,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,2.36
47.236.145.85,2096,2096,true,SIN,Asia Pacific,Singapore,86,2.36
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,68,2.36
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,46,2.35
47.236.167.231,2086,2086,false,SIN,Asia Pacific,Singapore,20,2.34
8.218.243.95,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,2.34
47.245.107.174,2096,2096,true,SIN,Asia Pacific,Singapore,48,2.34
47.245.108.213,8880,8880,false,SIN,Asia Pacific,Singapore,6,2.34
47.245.108.213,2083,2083,true,SIN,Asia Pacific,Singapore,50,2.33
8.219.174.213,2096,2096,true,SIN,Asia Pacific,Singapore,119,2.33
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,2.33
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,108,2.33
47.74.5.99,2087,2087,true,NRT,Asia Pacific,Tokyo,194,2.33
8.219.40.255,443,443,true,SIN,Asia Pacific,Singapore,112,2.32
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,2.32
8.217.85.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,2.31
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,85,2.31
47.243.70.197,443,443,true,HKG,Asia Pacific,Hong Kong,132,2.31
8.219.11.158,80,80,false,SIN,Asia Pacific,Singapore,16,2.31
47.76.146.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,2.31
8.210.9.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,2.31
8.217.221.165,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,2.31
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,68,2.31
8.219.229.190,2096,2096,true,SIN,Asia Pacific,Singapore,169,2.31
47.243.162.49,2083,2083,true,HKG,Asia Pacific,Hong Kong,94,2.30
8.219.179.34,8443,8443,true,SIN,Asia Pacific,Singapore,90,2.30
8.210.174.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,84,2.30
8.219.72.50,8080,8080,false,SIN,Asia Pacific,Singapore,14,2.29
47.74.43.171,2095,2095,false,NRT,Asia Pacific,Tokyo,72,2.29
8.219.194.170,2053,2053,true,SIN,Asia Pacific,Singapore,110,2.29
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,2.29
47.74.49.238,2096,2096,true,NRT,Asia Pacific,Tokyo,108,2.28
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,32,2.27
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,155,2.26
47.91.31.231,80,80,false,NRT,Asia Pacific,Tokyo,87,2.25
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,86,2.24
47.245.108.213,8443,8443,true,SIN,Asia Pacific,Singapore,76,2.24
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,44,2.23
47.242.54.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,2.23
47.245.108.213,8443,8443,true,SIN,Asia Pacific,Singapore,36,2.23
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,2.22
47.245.105.224,2082,2082,false,SIN,Asia Pacific,Singapore,5,2.22
8.219.228.186,2053,2053,true,SIN,Asia Pacific,Singapore,204,2.21
47.237.8.82,2083,2083,true,SIN,Asia Pacific,Singapore,75,2.21
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,2.20
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,43,2.20
47.243.173.187,2087,2087,true,HKG,Asia Pacific,Hong Kong,91,2.20
8.212.41.98,8080,8080,false,SJC,North America,San Jose,38,2.19
8.219.174.142,2087,2087,true,SIN,Asia Pacific,Singapore,116,2.19
8.218.52.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,2.19
8.219.73.188,8443,8443,true,SIN,Asia Pacific,Singapore,123,2.19
8.210.39.96,80,80,false,HKG,Asia Pacific,Hong Kong,38,2.17
8.210.192.93,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,2.17
8.219.228.157,8080,8080,false,SIN,Asia Pacific,Singapore,10,2.17
8.218.243.95,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,2.16
47.74.13.122,8080,8080,false,NRT,Asia Pacific,Tokyo,80,2.15
47.242.232.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,84,2.15
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,54,2.15
8.218.18.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,2.15
8.210.9.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,104,2.15
8.218.8.142,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,2.15
8.210.65.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,2.15
8.218.8.142,2087,2087,true,HKG,Asia Pacific,Hong Kong,81,2.14
8.219.114.201,8880,8880,false,SIN,Asia Pacific,Singapore,20,2.14
47.245.108.213,443,443,true,SIN,Asia Pacific,Singapore,27,2.14
47.243.173.187,443,443,true,HKG,Asia Pacific,Hong Kong,50,2.14
47.245.93.74,2095,2095,false,SIN,Asia Pacific,Singapore,6,2.14
8.219.72.50,2087,2087,true,SIN,Asia Pacific,Singapore,76,2.14
47.236.11.84,2083,2083,true,SIN,Asia Pacific,Singapore,83,2.13
47.76.80.72,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,2.13
8.219.238.145,2096,2096,true,SIN,Asia Pacific,Singapore,131,2.13
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,2.12
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,52,2.12
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,13,2.11
8.217.159.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,2.11
47.242.234.127,443,443,true,HKG,Asia Pacific,Hong Kong,55,2.11
8.218.18.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,149,2.10
47.245.108.213,2052,2052,false,SIN,Asia Pacific,Singapore,11,2.10
47.89.191.155,443,443,true,IAD,North America,Ashburn,271,2.10
47.76.146.1,80,80,false,HKG,Asia Pacific,Hong Kong,41,2.09
8.210.39.96,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,2.09
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,10,2.09
47.74.13.122,2082,2082,false,NRT,Asia Pacific,Tokyo,84,2.09
47.236.174.206,2053,2053,true,SIN,Asia Pacific,Singapore,101,2.09
47.245.107.174,2082,2082,false,SIN,Asia Pacific,Singapore,4,2.08
8.210.156.6,2096,2096,true,HKG,Asia Pacific,Hong Kong,81,2.08
8.219.83.201,2087,2087,true,SIN,Asia Pacific,Singapore,87,2.08
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,2.07
8.218.8.142,8080,8080,false,HKG,Asia Pacific,Hong Kong,161,2.06
47.76.146.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,132,2.06
47.74.37.50,2083,2083,true,NRT,Asia Pacific,Tokyo,82,2.06
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,32,2.06
8.210.39.96,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,2.05
47.245.86.230,8880,8880,false,SIN,Asia Pacific,Singapore,6,2.05
8.218.48.92,80,80,false,HKG,Asia Pacific,Hong Kong,48,2.05
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,2.04
8.219.13.143,2053,2053,true,SIN,Asia Pacific,Singapore,98,2.03
8.222.210.182,8443,8443,true,SIN,Asia Pacific,Singapore,54,2.03
47.245.107.174,443,443,true,SIN,Asia Pacific,Singapore,50,2.03
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,171,2.03
8.219.167.65,2096,2096,true,SIN,Asia Pacific,Singapore,123,2.03
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,21,2.02
8.219.175.127,2087,2087,true,SIN,Asia Pacific,Singapore,132,2.02
8.210.3.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,2.01
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,69,2.01
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,44,2.01
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,2.00
47.242.174.27,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,2.00
8.218.65.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,1.99
8.219.157.97,2083,2083,true,SIN,Asia Pacific,Singapore,95,1.99
8.219.188.162,8443,8443,true,SIN,Asia Pacific,Singapore,108,1.98
47.74.43.171,8880,8880,false,NRT,Asia Pacific,Tokyo,82,1.98
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,1.98
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,1.97
8.222.244.123,2052,2052,false,SIN,Asia Pacific,Singapore,3,1.97
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,1.96
47.76.178.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,1.96
47.245.107.174,2083,2083,true,SIN,Asia Pacific,Singapore,74,1.96
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,1.96
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,1.95
8.219.153.237,2053,2053,true,NRT,Asia Pacific,Tokyo,240,1.95
47.243.162.49,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,1.95
47.74.45.143,2096,2096,true,NRT,Asia Pacific,Tokyo,123,1.95
8.210.151.69,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,1.95
8.218.3.12,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,1.95
47.236.165.25,2096,2096,true,SIN,Asia Pacific,Singapore,84,1.94
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,1.94
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,1.93
8.222.210.182,2095,2095,false,SIN,Asia Pacific,Singapore,8,1.93
8.222.193.208,2052,2052,false,SIN,Asia Pacific,Singapore,30,1.92
8.210.151.69,8080,8080,false,HKG,Asia Pacific,Hong Kong,206,1.92
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,1.92
47.242.174.27,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,1.91
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,1.91
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,35,1.91
47.245.115.6,2087,2087,true,SIN,Asia Pacific,Singapore,33,1.90
47.245.115.6,8443,8443,true,SIN,Asia Pacific,Singapore,60,1.90
8.217.251.62,2083,2083,true,HKG,Asia Pacific,Hong Kong,129,1.89
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,1.89
8.217.49.34,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,1.89
47.236.146.249,8443,8443,true,SIN,Asia Pacific,Singapore,82,1.89
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,23,1.88
8.217.221.165,2096,2096,true,HKG,Asia Pacific,Hong Kong,103,1.88
47.74.43.95,2053,2053,true,NRT,Asia Pacific,Tokyo,87,1.88
47.245.126.151,2095,2095,false,SIN,Asia Pacific,Singapore,12,1.88
8.218.18.235,2083,2083,true,HKG,Asia Pacific,Hong Kong,85,1.88
8.218.85.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,1.87
47.242.232.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,1.87
8.218.2.181,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,1.87
8.219.103.57,2095,2095,false,SIN,Asia Pacific,Singapore,10,1.87
8.210.250.120,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,1.87
8.219.72.51,2096,2096,true,SIN,Asia Pacific,Singapore,152,1.87
47.243.203.119,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,1.86
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,207,1.86
47.243.203.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,1.85
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,39,1.85
47.236.254.120,2052,2052,false,SIN,Asia Pacific,Singapore,254,1.85
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,55,1.84
47.245.93.74,2082,2082,false,SIN,Asia Pacific,Singapore,6,1.84
8.210.21.65,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,1.83
8.217.207.60,2087,2087,true,HKG,Asia Pacific,Hong Kong,74,1.83
8.218.65.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,1.83
8.218.2.181,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,1.82
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,46,1.82
8.217.49.34,443,443,true,HKG,Asia Pacific,Hong Kong,70,1.82
47.245.86.230,2087,2087,true,SIN,Asia Pacific,Singapore,52,1.82
8.222.252.150,2096,2096,true,SIN,Asia Pacific,Singapore,59,1.82
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,99,1.81
8.219.58.64,2095,2095,false,SIN,Asia Pacific,Singapore,22,1.81
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,1.81
8.210.250.120,2053,2053,true,HKG,Asia Pacific,Hong Kong,38,1.80
47.242.176.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,1.80
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,7,1.80
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,1.77
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,1.77
8.219.140.63,80,80,false,SIN,Asia Pacific,Singapore,12,1.77
8.219.201.245,2053,2053,true,SIN,Asia Pacific,Singapore,131,1.77
47.245.84.124,2082,2082,false,SIN,Asia Pacific,Singapore,4,1.76
47.74.37.50,8443,8443,true,NRT,Asia Pacific,Tokyo,80,1.76
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,50,1.76
8.219.58.64,8080,8080,false,SIN,Asia Pacific,Singapore,15,1.75
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,66,1.75
47.245.108.213,2096,2096,true,SIN,Asia Pacific,Singapore,61,1.74
8.217.251.62,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,1.74
47.245.108.213,2083,2083,true,SIN,Asia Pacific,Singapore,63,1.74
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,46,1.73
8.210.21.65,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,1.73
47.242.234.127,443,443,true,HKG,Asia Pacific,Hong Kong,73,1.73
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,51,1.73
8.210.107.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,1.73
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,1.72
8.218.22.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,1.71
8.210.65.1,443,443,true,HKG,Asia Pacific,Hong Kong,35,1.71
8.222.164.209,2053,2053,true,SIN,Asia Pacific,Singapore,97,1.71
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,1.70
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,1.70
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,1.70
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,1.70
8.222.237.131,2095,2095,false,SIN,Asia Pacific,Singapore,8,1.69
47.243.86.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,1.69
47.245.118.70,2087,2087,true,SIN,Asia Pacific,Singapore,53,1.69
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,1.69
8.219.4.122,2053,2053,true,SIN,Asia Pacific,Singapore,63,1.69
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,9,1.68
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,1.68
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,41,1.68
47.243.70.197,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,1.68
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,1.67
8.210.174.156,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,1.67
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,66,1.67
8.219.67.133,2082,2082,false,SIN,Asia Pacific,Singapore,25,1.64
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,167,1.64
8.210.250.120,80,80,false,HKG,Asia Pacific,Hong Kong,43,1.64
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,1.63
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,1.63
8.210.117.18,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,1.63
47.74.43.171,2095,2095,false,NRT,Asia Pacific,Tokyo,73,1.62
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,1.62
8.210.9.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,1.62
8.210.21.65,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,1.62
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,154,1.61
8.219.84.102,2086,2086,false,SIN,Asia Pacific,Singapore,21,1.61
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,1.61
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,34,1.61
8.218.3.12,2086,2086,false,HKG,Asia Pacific,Hong Kong,71,1.61
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,1.60
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,1.60
8.210.9.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,1.59
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,12,1.59
47.76.94.15,80,80,false,HKG,Asia Pacific,Hong Kong,45,1.59
8.210.39.96,80,80,false,HKG,Asia Pacific,Hong Kong,41,1.58
8.210.21.65,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,1.58
8.210.55.134,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,1.58
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,9,1.58
8.218.8.142,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,1.58
47.76.178.146,2082,2082,false,HKG,Asia Pacific,Hong Kong,114,1.57
47.243.161.235,443,443,true,HKG,Asia Pacific,Hong Kong,57,1.57
8.217.49.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,1.56
47.243.27.217,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,1.56
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,1.55
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,1.55
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,1.55
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,1.55
8.210.192.93,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,1.54
47.74.43.171,2086,2086,false,NRT,Asia Pacific,Tokyo,211,1.54
8.210.174.156,8443,8443,true,HKG,Asia Pacific,Hong Kong,100,1.54
47.245.118.70,8080,8080,false,SIN,Asia Pacific,Singapore,4,1.54
8.222.160.176,8080,8080,false,SIN,Asia Pacific,Singapore,23,1.54
47.236.144.156,2082,2082,false,SIN,Asia Pacific,Singapore,7,1.53
47.245.84.124,2095,2095,false,SIN,Asia Pacific,Singapore,10,1.53
8.218.8.142,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,1.53
8.222.152.165,2095,2095,false,SIN,Asia Pacific,Singapore,41,1.53
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,88,1.53
8.217.164.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,1.52
47.245.126.151,2052,2052,false,SIN,Asia Pacific,Singapore,4,1.51
8.210.39.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,1.51
8.219.77.222,8880,8880,false,SIN,Asia Pacific,Singapore,41,1.51
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,1.49
47.243.70.197,8080,8080,false,HKG,Asia Pacific,Hong Kong,71,1.49
8.218.65.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,1.49
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,1.49
47.251.74.226,443,443,true,LAX,North America,Los Angeles,173,1.49
8.210.39.96,2082,2082,false,HKG,Asia Pacific,Hong Kong,33,1.47
8.210.151.69,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,1.47
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,32,1.47
8.219.122.96,8880,8880,false,SIN,Asia Pacific,Singapore,11,1.46
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,1.46
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,1.46
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,1.46
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,1.46
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,1.46
8.219.175.127,2083,2083,true,SIN,Asia Pacific,Singapore,90,1.46
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,1.46
47.236.254.120,2053,2053,true,SIN,Asia Pacific,Singapore,77,1.45
8.217.207.60,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,1.44
47.245.93.74,2095,2095,false,SIN,Asia Pacific,Singapore,25,1.44
8.210.21.65,443,443,true,HKG,Asia Pacific,Hong Kong,38,1.44
8.210.9.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,1.43
